country,year,iso_code,gdp,population,renewables_share_energy,fossil_share_energy,low_carbon_share_energy,coal_share_energy,oil_share_energy,carbon_intensity_elec,greenhouse_gas_emissions,electricity_demand_per_capita,renewables_elec_per_capita,solar_share_elec,wind_share_elec,nuclear_share_elec,energy_per_gdp,renewable_share_lag_1,renewable_share_lag_2,renewable_share_lag_3,renewable_share_lag_4,renewable_share_lag_5,renewable_ma_3,renewable_ma_5,renewable_trend_3,renewable_trend_5,fossil_cons_change_pct,paris_agreement,years_since_paris,policy_strength,renewable_tech_index,tech_growth_rate,energy_intensity,energy_per_capita,gdp_renewable_interaction,population_renewable_interaction,policy_economic_interaction,region,region_renewable_avg,renewable_growth,economic_group,energy_group,combined_group
Estonia,0.422085387233942,EST,-0.9067061753130234,-0.930010801922418,-0.5980419789222351,0.8695901837399447,-0.8695902078738582,3.029552376060532,-1.2096534343864318,0.6646196985160169,-0.7597349474830508,0.8346826429002945,0.1129982586955142,-0.3595007380705098,1.8391193697192072,-0.6224381630098917,1.854170497949276,-0.7533911772636106,-0.9329910608686245,-0.9570694977688992,-0.9475541040486736,-0.9519534248015452,-0.7598101453426297,-0.835313293657138,2.1724929146687897,1.5908904655820515,-1.1865029158492646,-0.5835817103780867,0.0,0.0,1.017424793990217,-0.9743056581678596,-0.9063684526593182,1.1591320082536296,-0.8228401112158891,-0.8147804769348915,0.0,ES,0.031076666925415698,2.8800432497770396,high_income,fossil_dependent,high_income_fossil_dependent
Estonia,0.5167686629436495,EST,-0.9035818597678835,-0.9301267194508459,-0.5498220647119701,0.8310059164732437,-0.8310059395363198,3.029552376060532,-1.2468569779261665,0.6408020985122571,-0.7618505636049081,0.7420082973619075,0.2555976025864482,-0.3595007380705098,2.6106393144551747,-0.6224381630098917,1.5990946262518246,-0.5856752082425448,-0.7425368520995678,-0.9249111922670832,-0.9490889844931617,-0.940432367907853,-0.6222109874899073,-0.7453186898935958,2.2849695763050217,1.781626377721653,-0.2044710491870976,-0.5835817103780867,0.0,0.0,1.528165220203751,0.3310393430839162,-0.9066162610280583,1.1608990738969667,-0.8187818701992182,-0.8130121028800548,0.0,ES,-0.007911904941979497,0.5246739981195621,high_income,fossil_dependent,high_income_fossil_dependent
Estonia,0.611451938653357,EST,-0.9017743410817387,-0.9302610989661184,-0.4334054146900447,0.7378524712150641,-0.7378524916928343,2.9044740868420713,-0.961727266043053,0.5910761227578006,-0.7741916576490763,0.851375798452512,0.5716410990311583,-0.3595007380705098,3.397350931801977,-0.6224381630098917,1.4997144164995706,-0.5371049808073661,-0.5734662743255677,-0.7321636127499105,-0.9165495190700146,-0.9419892674880818,-0.5089474928288479,-0.6307707872667597,1.8121752369852777,2.3845330340362767,-0.7899864667919754,-0.5835817103780867,0.0,0.0,2.0489624199292247,0.06862139999754155,-0.9058545245454447,1.1908833554098772,-0.811217666050748,-0.8087000116703876,0.0,ES,0.08382591121659738,1.4536188175994846,high_income,fossil_dependent,high_income_fossil_dependent
Estonia,0.7061352143630645,EST,-0.9009312680075097,-0.9303938952175881,-0.5623198792113653,0.8410063286015517,-0.8410063519421717,3.029552376060532,-1.0818895952755163,0.6486953158166702,-0.7572667286742172,0.8525463009273766,0.3185531215481808,-0.3595007380705098,3.827058242794161,-0.6224381630098917,1.655410078444769,-0.4198425745710063,-0.5245037547574471,-0.5610571570610037,-0.7215173772570649,-0.908982996387234,-0.4967291723052329,-0.5495891371853682,-0.15093486901454473,1.5652241555052189,1.3226398178867067,-0.5835817103780867,0.0,0.0,2.333425442124104,-0.4187482973973877,-0.9003410828341568,1.3478956603417134,-0.8182138750669469,-0.8136127984973446,0.0,ES,0.20235533959421312,-1.802311543097113,high_income,fossil_dependent,high_income_fossil_dependent
Estonia,0.8008184900727721,EST,-0.8991655006893814,-0.9304915486671466,-0.4691275144009144,0.7664363263534583,-0.7664363476245208,3.029552376060532,-1.1401434738632734,0.604763159864034,-0.7683737133139684,0.8617456440792188,0.494966673001328,-0.3595007380705098,4.24103132143941,-0.6224381630098917,1.3605821228464159,-0.5496935907752594,-0.406294243228699,-0.5115050510990862,-0.5483828631188113,-0.7111529563928455,-0.46912855845023477,-0.4880624233392845,0.1479130052166074,1.0825968738643807,-0.5902466584213295,-0.5835817103780867,0.0,0.0,2.9282117612588525,-0.08582874897195618,-0.9049193351924478,1.2328690004787692,-0.8117833472357991,-0.8101763999081312,0.0,ES,0.2592223608606944,1.146775029093338,high_income,fossil_dependent,high_income_fossil_dependent
Estonia,0.8955017657824795,EST,-0.8980459808103972,-0.9304879580510221,-0.3631421111265157,0.6816296817692994,-0.6816297006867069,3.029552376060532,-1.0051435820796,0.5074019841020581,-0.7965819282720672,0.7393584382857105,0.6785423009385556,-0.3595007380705098,4.24103132143941,-0.6224381630098917,1.0028133677383018,-0.45582419203829166,-0.5371940404414294,-0.39187210956245694,-0.4982434352655346,-0.5355346837430524,-0.445095828825273,-0.4391402827827882,0.0785959928128829,0.7730913699966903,-0.7086452508361745,1.7135561005709505,0.0,0.0,3.994319546145155,0.74918865393084,-0.9126833087306327,1.0246823922010824,-0.8046720321993499,-0.8062122172497769,0.0,ES,0.18108884584836116,1.079507503864,high_income,fossil_dependent,high_income_fossil_dependent
Estonia,0.9901850414921871,EST,-0.8961045618213174,-0.9304520518897774,-0.3797730611296479,0.694937316806183,-0.6949373360929192,3.029552376060532,-1.1051326735577078,0.571776322718555,-0.7729575482446596,0.9707093115664108,0.7093061259950516,0.5234157207826371,4.24103132143941,-0.6224381630098917,1.0028133677383018,-0.3490688145940317,-0.44256647711283725,-0.5243481479504403,-0.3771925308769094,-0.4846759641222494,-0.3826578547996371,-0.4037245061252157,0.8247347772718423,0.44144238292545707,0.3510869563904226,1.7135561005709505,0.0,0.0,3.007947608389235,-1.8055355535939603,-0.9096603790742068,1.103082066891907,-0.8044112004274351,-0.8068100204803753,0.0,ES,0.23472419404561978,-0.4419354022116983,high_income,fossil_dependent,high_income_fossil_dependent
Estonia,1.0848683172018945,EST,-0.8924283927223658,-0.9304061937846286,-0.3401146418914095,0.6632037255643852,-0.663203743970413,3.029552376060532,-1.2084839713282085,0.5480449402713699,-0.7639661797267655,1.0452644427872315,0.9983437208707474,0.458812077451919,4.24103132143941,-0.6224381630098917,1.1734160611463378,-0.36582058691351177,-0.33494885757229476,-0.42858111867302023,-0.5112387563622002,-0.36188848389488226,-0.3385305319168291,-0.38429501754224193,0.46899463814329373,0.04889881704448378,-0.13963288633590895,1.7135561005709505,0.0,0.0,3.451163983879742,-0.36743485313959307,-0.8988972083291377,1.3874314014061615,-0.7993497413849141,-0.8052936343818001,0.0,ES,0.10285108331766578,0.17089413518679733,high_income,fossil_dependent,high_income_fossil_dependent
Estonia,1.179551592911602,EST,-0.8898875405748058,-0.9302762530625178,-0.25174426850198517,0.5924921500429614,-0.5924921664865161,3.029552376060532,-1.216377846971217,0.5098591844644371,-0.7740153563055882,1.0461992048337088,1.1310687478475054,2.256946816823572,4.24103132143941,-0.6224381630098917,1.0110950518843227,-0.3258740529209056,-0.35183593064783025,-0.3196676123036629,-0.41433663763352047,-0.4978577139015187,-0.30042822108285605,-0.3196120365634809,0.35194043795209823,1.160099065076778,-0.5674080613979537,1.7135561005709505,0.0,0.0,3.3577796584117268,-0.8757689071737103,-0.8997261541133471,1.3551786616820727,-0.7914645676872778,-0.801879466205129,0.0,ES,0.28961051246322306,0.6503479060536398,high_income,fossil_dependent,high_income_fossil_dependent
Estonia,1.2742348686213096,EST,-0.8872813886283115,-0.9301379153877379,0.009430532138919454,0.3835071595820922,-0.383507170225645,2.7558722074965494,-1.040958388237694,0.23347156335293315,-0.8307843889087619,0.8560051938215776,1.2837782556465365,5.535581715857513,4.24103132143941,-0.6224381630098917,0.2193660475247006,-0.23686167692745586,-0.3115667563907841,-0.3367580325231814,-0.30413222171927756,-0.39956545373641583,-0.16730574816027377,-0.2199436789906944,2.197996343760726,2.0191655611778314,-2.1019265985901265,1.7135561005709505,0.0,0.0,3.994319546145155,2.090579970166324,-0.9208366895361407,0.784436249794435,-0.7706734943432354,-0.7919138920001115,0.0,ES,0.382025937491153,2.1362206063106557,high_income,fossil_dependent,high_income_fossil_dependent
Estonia,1.3689181443310172,EST,-0.8876798123804805,-0.9300697784990767,0.5112128638902279,-0.01800545019935671,0.018005450699065766,2.252400168519931,-0.8584490597136915,-0.22024832812140602,-0.8558191796840746,0.8385959340115329,2.166634537500383,5.535581715857513,4.24103132143941,-0.6224381630098917,0.057045038262686226,0.026210534527572823,-0.22183544501900404,-0.29600395353817577,-0.3214252080605098,-0.2877800638759979,0.12388072800995638,-0.03784346162811826,2.694659276974206,2.741848331184342,-2.751364081276274,1.7135561005709505,0.0,0.0,3.994319546145155,1.9246340010605139,-0.9264533179757916,0.6314814672532361,-0.7352724714536513,-0.7728723608485021,0.0,ES,0.9095705041621505,2.8800432497770396,high_income,fossil_dependent,high_income_fossil_dependent
Estonia,1.4636014200407246,EST,-0.8819187829502542,-0.930090841562169,0.39863412540748683,0.07207700235800257,-0.07207700435837082,2.3979775862776878,-0.9770033772410972,-0.021857419565201333,-0.8420676748920015,0.8657094998040822,2.061486559632136,5.535581715857513,4.24103132143941,-0.6224381630098917,-0.02742814002672979,0.5316382685928296,0.04336154872342849,-0.2051921348569475,-0.2801880867852638,-0.30532113247990755,0.34633494382420354,0.12427389564120947,2.694659276974206,2.741848331184342,1.2922883682935244,1.7135561005709505,0.0,0.0,3.994319546145155,-1.3503172140859632,-0.9227654557527323,0.7304161788251076,-0.7350671733351807,-0.7771588296121349,0.0,ES,0.8693309620744112,-0.7904715079277952,high_income,fossil_dependent,high_income_fossil_dependent
Estonia,1.5582846957504322,EST,-0.8829184138426992,-0.9301654811414495,0.3126255437344835,0.14089873621738497,-0.14089874012777606,2.5537709631763397,-0.9690364101569499,0.14739626574658493,-0.8223219244213323,0.8939245542069538,2.0140244832530056,5.535581715857513,4.24103132143941,-0.6224381630098917,0.08851543801756645,0.4182416559686574,0.5528715227598503,0.0631982513122952,-0.1882999108419118,-0.26349243042443077,0.4500392014915805,0.26021882999866236,1.626457958469638,2.741848331184342,1.0247658662285726,1.7135561005709505,0.0,0.0,3.994319546145155,-1.0688966449569377,-0.9199592331138502,0.809442073310961,-0.7430429894202013,-0.7805101955170957,0.0,ES,0.7477262319051157,-0.6976482003936265,high_income,fossil_dependent,high_income_fossil_dependent
Estonia,1.6529679714601397,EST,-0.9051615787828102,-0.9302587806155499,0.4853315629977796,0.0027040646805251644,-0.00270406475557218,2.2539460044425668,-0.7928129455708983,-0.1682505197512069,-0.8515879474403598,0.8796315095379605,2.07526655959625,5.535581715857513,4.24103132143941,-0.6224381630098917,1.355613112358803,0.33160822989039995,0.4385590280946872,0.57884353355682,0.08327160246950946,-0.17028604222140825,0.44118680948686767,0.4137281859970525,-0.5602976026440882,2.741848331184342,-1.421676264435649,1.7135561005709505,0.0,0.0,3.994319546145155,1.5895935443929974,-0.9163020733360521,0.784436249794435,-0.8423512901969865,-0.7741411491258217,0.0,ES,1.00453999338995,0.6619897237670959,high_income,fossil_dependent,high_income_fossil_dependent
Finland,-1.4715801269602082,FIN,-0.7026729777835204,-0.8266741138531013,0.4365212008584093,-1.2864829224428118,1.286482958146833,0.19583349909721737,0.16578130496666443,-0.7503311094539536,-0.6292719533018438,2.7941352178811654,3.5570434956280756,-0.3595007380705098,-0.5036535707659594,1.9484818247740454,1.456649658940261,0.916730786114603,0.9385762687454533,0.9666646077689699,0.9761627197096985,0.9892927651328993,0.4798276688838651,0.5106501812595873,1.300144852908709,0.9356446671499654,-1.736309249703108,-0.5835817103780867,0.0,0.0,-0.533473349743987,0.2750619821827838,-0.5571850112101221,1.6454121689263657,-0.46899343184417547,-0.621923455482287,0.0,FI,0.4630262592584417,-0.07375664441343001,high_income,renewable_leading,high_income_renewable_leading
Finland,-1.3768968512505007,FIN,-0.7176879126061404,-0.8259021313863398,0.5936787579885996,-1.4019994940351606,1.4019995329451367,0.1653200421895435,0.07449009498409347,-0.7736788237743814,-0.6169308592576757,2.78691746093896,3.640068386122242,-0.3595007380705098,-0.5036535707659594,1.825160267535548,1.8028240562439453,0.45640397752486916,0.9385762687454533,0.9666646077689699,0.9761627197096985,0.9892927651328993,0.5604584865541675,0.5924774314362993,1.300144852908709,0.9356446671499654,-1.516693089862084,-0.5835817103780867,0.0,0.0,-0.533473349743987,0.2750619821827838,-0.5467270416475316,1.7014939134149871,-0.4532945971461383,-0.5983687853806201,0.0,FI,0.6295095460825864,0.5080191579853419,high_income,renewable_leading,high_income_renewable_leading
Finland,-1.2822135755407933,FIN,-0.7255515500350765,-0.8251030355269534,0.7631373136418163,-1.5249966888730941,1.524996731196637,0.057380368635084784,0.05329357705379286,-0.9102646769000153,-0.650428114520418,2.8189115369047277,3.640068386122242,-0.3595007380705098,-0.5036535707659594,1.8047278632996886,1.935331002580284,0.6147032697982984,0.4770295791839248,0.9666646077689699,0.9761627197096985,0.9892927651328993,0.6452967148730976,0.6785745235132778,1.300144852908709,0.9356446671499654,-1.668623332940697,-0.5835817103780867,0.0,0.0,-0.533473349743987,0.2750619821827838,-0.5480975851430304,1.6737486614477786,-0.4266927361206088,-0.5727574847675867,0.0,FI,0.809023772701983,0.4884714124746309,high_income,renewable_leading,high_income_renewable_leading
Finland,-1.1875302998310857,FIN,-0.727098917430661,-0.8244106686114243,0.7004514251684718,-1.508539317732807,1.508539359599605,0.2088722890533599,-0.11123525695002352,-0.7649449852933649,-0.5996533275958403,2.969218609086431,3.640068386122242,-0.3595007380705098,-0.5036535707659594,1.7509201083725139,2.003240812577657,0.7853929262133544,0.6366074235722688,0.5020883326892783,0.9761627197096985,0.9892927651328993,0.735570917750055,0.7053037338089477,1.3655382608367495,0.9356446671499654,0.4627551286380341,-0.5835817103780867,0.0,0.0,-0.533473349743987,0.2750619821827838,-0.5441968509116912,1.6853160720582399,-0.4439349327439549,-0.5805317374381239,0.0,FI,0.7426181035053767,-0.5162507872809681,high_income,renewable_leading,high_income_renewable_leading
Finland,-1.0928470241213781,FIN,-0.7177673650120557,-0.8237920082804345,0.5230218224723335,-1.2711279589387157,1.271127994216588,0.4149389385664171,-0.1473424288726736,-0.5152287653082432,-0.5102685464473647,3.039354546820165,3.640068386122242,-0.3595007380705098,-0.48737677868292206,1.5305991659004339,2.044649233307763,0.7222516305476222,0.8086757066259493,0.6635877474263849,0.527363677741389,0.9892927651328993,0.711403550984337,0.6843883402446811,-0.8578376087166808,0.9356446671499654,2.6576433538145747,-0.5835817103780867,0.0,0.0,-0.5226982352669082,3.343553285887765,-0.5211555835737609,1.8308612190216011,-0.47038679294255603,-0.6051208085400699,0.0,FI,0.5546598278986564,-1.0036308893920052,high_income,renewable_leading,high_income_renewable_leading
Finland,-0.9981637484116707,FIN,-0.7074049093847471,-0.8232420785620321,0.7130476476560512,-1.4698763070635206,1.4698763478572963,0.30726810604198207,-0.2735713477196708,-0.6550219115384558,-0.5564594984412514,3.039354546820165,3.640068386122242,-0.3595007380705098,-0.4862916592107196,1.561211415663056,1.6520974047863601,0.5435330181687916,0.7450244311873926,0.8377280055211233,0.6907772823978848,0.5556443353865426,0.6942709748231247,0.741979967795479,-0.721165386147072,0.9859707653398327,-2.7494025951450194,-0.5835817103780867,0.0,0.0,-0.5219798943017695,-0.5675190341445493,-0.5438167991858852,1.661829357837446,-0.40670758750419167,-0.5766539806668575,0.0,FI,0.7559617858557152,0.6178942370151176,high_income,renewable_leading,high_income_renewable_leading
Finland,-0.9034804727019632,FIN,-0.697976086247499,-0.8227678062353548,0.4844458911041216,-1.2489223194097165,1.248922354071311,0.5027155348691089,-0.2822692292152079,-0.4530615961400585,-0.47077704550602645,3.039354546820165,3.640068386122242,-0.3595007380705098,-0.4884618981551246,1.4212385396700682,1.6802551308828317,0.7349393634286485,0.5648623438785736,0.7733102677706305,0.8669815574251143,0.721402244028221,0.6203888438332212,0.7192302501508577,-1.8236982438138603,-0.9868122837030089,2.6576433538145747,-0.5835817103780867,0.0,0.0,-0.5234165762320467,-1.2232284354206173,-0.5232020627011879,1.7929675061841357,-0.449650514545855,-0.609130011646842,0.0,FI,0.513794800700745,-1.2101022814426279,high_income,renewable_leading,high_income_renewable_leading
Finland,-0.8087971969922557,FIN,-0.6814147259665312,-0.822337299843801,0.67378286037055,-1.4728685563617543,1.4728685972385749,0.3983380049624624,-0.35521448747189815,-0.5915313028768494,-0.5111500531648053,3.039354546820165,3.640068386122242,-0.3595007380705098,-0.47218510607208725,1.5754631994005242,1.4848073850367327,0.5046768362206487,0.7578146403806976,0.5909787431801465,0.8018003012158544,0.900134315838471,0.6719548687428034,0.7006205712127351,0.6135140696642679,-0.885153565359473,-2.751364081276274,-0.5835817103780867,0.0,0.0,-0.5126414617549679,2.869864411054219,-0.5163948627889927,1.8297174346954956,-0.3722592907460117,-0.5807956438197146,0.0,FI,0.7143670260292698,0.6369016468581427,high_income,renewable_leading,high_income_renewable_leading
Finland,-0.7141139212825481,FIN,-0.6661014325241873,-0.8219526798299639,0.9671370731476925,-1.7232725765823882,1.723272624408722,0.09394274871828873,-0.3321906835131235,-0.8859642585794372,-0.5899567537039938,3.039354546820165,3.640068386122242,-0.3595007380705098,-0.47218510607208725,1.6436681644298345,1.4036468804057256,0.6953893210885748,0.5256923282240773,0.7862544913688457,0.6173076717883894,0.8340179803314272,0.7588631431008585,0.7561626746514052,1.300144852908709,0.9356446671499654,-2.751364081276274,-0.5835817103780867,0.0,0.0,-0.5126414617549679,-0.7955918693710078,-0.4997817976180001,1.9343120099369038,-0.2606944911191092,-0.5371419189715606,0.0,FI,1.0251288782664485,0.9778263728766273,high_income,renewable_leading,high_income_renewable_leading
Finland,-0.6194306455728407,FIN,-0.6528309183670691,-0.8216147660983127,0.7388305405603154,-1.6373635243620388,1.6373635698041211,0.08009743567207551,-0.25369047572987163,-0.8317722133944118,-0.5776156596598256,3.039354546820165,3.640068386122242,-0.3595007380705098,-0.4255249687673804,1.7834956140581548,1.1585090296834992,0.9908747251380999,0.7179451601609426,0.5513370584106126,0.814897947675486,0.646878650787942,0.8458723953144803,0.8011087384303728,1.302106655146549,0.6754587395083451,1.6006040263744619,-0.5835817103780867,0.0,0.0,-0.48175280025400885,3.343553285887765,-0.5098567201514645,1.8576034788828562,-0.30375145219176913,-0.5699940600741207,0.0,FI,0.7832746356665643,-1.0893961332468112,high_income,renewable_leading,high_income_renewable_leading
Finland,-0.5247473698631331,FIN,-0.635303632847776,-0.8213120234411407,0.9078954642607955,-1.7340604227365477,1.7340604708622787,0.01315601919620963,-0.28321941795001493,-0.9010566418578378,-0.594893191321661,3.039354546820165,3.640068386122242,-0.3595007380705098,-0.379949950934876,1.7136909590174958,0.9779683153002381,0.7609095666694992,1.0158171414518962,0.7459049193712846,0.5771961295057682,0.8473035234160451,0.9259478347791639,0.841689315850508,1.1673962348147815,0.5682641503639257,-1.3369988077192057,-0.5835817103780867,0.0,0.0,-0.45158247971818827,1.2000454388605046,-0.5071185517332893,1.8691969161985187,-0.218327862990281,-0.5445670135484381,0.0,FI,0.9623718722125131,0.4255373851822731,high_income,renewable_leading,high_income_renewable_leading
Finland,-0.4300640941534256,FIN,-0.6266910611219418,-0.8209784354123797,0.7122603837505775,-1.5567302801148908,1.556730323319143,0.21277048398870146,-0.38540125266229164,-0.7369070358952735,-0.5254304619873429,3.039354546820165,3.640068386122242,-0.3595007380705098,-0.40165234037892567,1.6014218054937692,0.9614049470081962,0.9312027314320234,0.7839945998232437,1.0473637517640924,0.7740701278521037,0.6061916750912998,0.8387702861395966,0.8891357990462723,-2.082002205129627,0.7368565792999845,2.6576433538145747,-0.5835817103780867,0.0,0.0,-0.46594929902096,-1.3957835410195827,-0.4962277486473521,1.9353477112478688,-0.2663109223457095,-0.5727740021810233,0.0,FI,0.7551278057088191,-0.9927681484544307,high_income,renewable_leading,high_income_renewable_leading
Finland,-0.3353808184437181,FIN,-0.6208508304690632,-0.8206227382355137,0.568289497037072,-1.3970386596722988,1.3970386984445964,0.31741685492537136,-0.3407423821263825,-0.6019118966884429,-0.48170772880228974,3.039354546820165,3.640068386122242,-0.3595007380705098,-0.4168440129897605,1.541869709162207,0.9183401894488857,0.7341463801235845,0.9556631888396337,0.8127496990464425,1.0791020348533646,0.805889994581963,0.7804387449070215,0.8671649005642595,-1.5215806991863072,-0.9676883663908596,2.6576433538145747,-0.5835817103780867,0.0,0.0,-0.47600607253290017,-1.305116288493947,-0.4936573146299611,1.9443392368280874,-0.30455558269425753,-0.5934373103775884,0.0,FI,0.6026136863451851,-0.8601194159035636,high_income,renewable_leading,high_income_renewable_leading
Finland,-0.2406975427340106,FIN,-0.6138426918364035,-0.8202720735757356,0.4050306446394607,-1.1942743980156534,1.1942744311605933,0.5483512997156078,-0.43188740922667535,-0.363985927564911,-0.34754240640783246,3.039354546820165,3.640068386122242,-0.3595007380705098,-0.3875457872402934,1.3386363645386217,1.0889428828569219,0.5891295582099796,0.7570152523061161,0.9864854501537367,0.8417071927725441,1.1152978378260723,0.6084397975911182,0.7500960832795062,-2.5551235114890125,-2.5605093741001936,2.6576433538145747,-0.5835817103780867,0.0,0.0,-0.4566108664741584,0.35902685896293807,-0.4570590355086005,2.1832170691986312,-0.34939018255202614,-0.6170702329162396,0.0,FI,0.4296670533825956,-1.0004092807686562,high_income,renewable_leading,high_income_renewable_leading
Finland,-0.1460142670243031,FIN,-0.5999959946715974,-0.819843687626775,0.8886074985766896,-1.5777547686051145,1.577754812392863,0.38926462019916747,-0.5865488986767312,-0.562312172953685,-0.40695595916332794,3.039354546820165,3.640068386122242,-0.3595007380705098,-0.35173684465761135,1.3021343470069437,0.9349035577409285,0.4246846453223035,0.6108271581670133,0.7854454773939573,1.0175021663479102,0.8744973694173724,0.6687572366498463,0.7812898402660949,0.7835369302771771,0.3377706206543293,-2.751364081276274,-0.5835817103780867,0.0,0.0,-0.43290561462458504,0.2595114337794316,-0.45933982129969286,2.1570651194890536,-0.15685412334220286,-0.5445546227487987,0.0,FI,0.9419393586135575,2.163250340866242,high_income,renewable_leading,high_income_renewable_leading
Finland,-0.05133099131459558,FIN,-0.5897303230953594,-0.8193368453018662,0.8935278979859005,-1.7320918376719197,1.732091885743016,-0.04141870989857275,-0.26677384369374707,-0.9698194541039868,-0.6121707229834965,3.039354546820165,3.640068386122242,-0.3595007380705098,-0.24213977796516034,1.7755698771837465,0.5324137082443002,0.9117746404579521,0.44505405620066235,0.6374970467362323,0.8140793447717591,1.0528142680062285,0.7800011741995644,0.7782975350623881,1.7729391922284545,-0.5016686971526755,-2.227772622415027,-0.5835817103780867,0.0,0.0,-0.360353177145588,1.6724820261153106,-0.5091449805685513,1.8101852548069854,-0.13536841145023845,-0.542836362832645,0.0,FI,0.9471517345316586,-0.24550758799109948,high_income,renewable_leading,high_income_renewable_leading
Finland,0.043352284395111934,FIN,-0.5744450993826692,-0.8187663331540259,0.6946453538656033,-1.448930561975882,1.4489306021883468,0.43133824139785415,-0.5150654692428206,-0.5175393958244451,-0.4122449994679715,3.039354546820165,3.640068386122242,-0.3595007380705098,-0.2931403931586771,1.401969546351553,0.6235122338505329,0.916730786114603,0.9360781810123857,0.4697277736937404,0.6643773387526899,0.8464731769732565,0.8790604505108566,0.7746288869016787,1.5362150555289409,-0.5182763095553327,2.6576433538145747,-0.5835817103780867,0.0,0.0,-0.39411520250710147,-1.4627758894318095,-0.47307397395889556,2.038490163779014,-0.18204032958058217,-0.5715084875316047,0.0,FI,0.7364674999220179,-1.0103639903520671,high_income,renewable_leading,high_income_renewable_leading
Finland,0.13803556010481946,FIN,-0.5541802930702706,-0.8181317553673032,0.822674146493266,-1.5766523609689223,1.576652404726076,0.35216455805591645,-0.48692526440431816,-0.6324717096163439,-0.45702554071395335,3.039354546820165,3.640068386122242,-0.3595007380705098,-0.2497356142705777,1.475555286873581,0.4562222141009056,0.7164033786727744,0.9410743564785206,0.9666646077689699,0.4946195615923103,0.6946235712482877,0.8565087294342114,0.8276090852001885,-0.8264487729112207,0.8727370444126299,-1.7581951392019894,-0.5835817103780867,0.0,0.0,-0.3653815639015581,-0.09021196660876521,-0.47473482571396364,2.0122432258591654,-0.09556486990140113,-0.5511458412684312,0.0,FI,0.8720935213110045,0.2714500002222241,high_income,renewable_leading,high_income_renewable_leading
Finland,0.23271883581452696,FIN,-0.5509517717935826,-0.81743444075239,1.171727280582674,-1.8694203317803424,1.8694203836627445,0.05314612241221382,-0.48085867478978395,-0.9033112309622661,-0.5635115521807762,3.039354546820165,3.640068386122242,-0.3595007380705098,-0.13905342810592417,1.5359072282108173,0.32537160459377146,0.8453622886588301,0.7391289441373539,0.9717209451120228,0.9974463952065998,0.5224304776749977,0.951663528663577,0.9872875087760838,1.46035870233241,2.741848331184342,-2.751364081276274,-0.5835817103780867,0.0,0.0,-0.2921107854574225,0.695653591725067,-0.494004891110579,1.8680660083459646,0.052023983751366513,-0.497099344066407,0.0,FI,1.2418594689410862,1.0956378050153595,high_income,renewable_leading,high_income_renewable_leading
Finland,0.3274021115242345,FIN,-0.5844633868426425,-0.8167147625362606,0.8476697754920565,-1.7418560195924728,1.7418560679345567,0.15214683171838903,-0.4400005591931006,-0.7745625537292722,-0.5485259379842862,3.039354546820165,3.640068386122242,-0.3595007380705098,-0.08154209607919242,1.751865379742856,0.35187299386103915,1.1969512615416436,0.8691294297661799,0.7673437897058285,1.0025626633548934,1.0324707801579076,1.0040037171325065,0.9787614884696314,0.6285545534877162,-0.6375491622653218,2.340174184524299,-0.5835817103780867,0.0,0.0,-0.2540387143050775,-0.25595525030840544,-0.5318251446100818,1.6024092253939768,-0.1423250370125214,-0.5446934220063011,0.0,FI,0.8985723909749576,-1.3272918511625165,high_income,renewable_leading,high_income_renewable_leading
Finland,0.422085387233942,FIN,-0.5729519090771487,-0.8160230458897935,0.8971689935487163,-1.6147641678201137,1.6147642126349917,0.35021546058824565,-0.5498569952249694,-0.6076798512232899,-0.4517365004093098,3.039354546820165,3.640068386122242,-0.3595007380705098,-0.11301056077306454,1.4334543543021836,0.5108813294646455,0.8705395085946167,1.223558117333779,0.8989096873720622,0.7957631048008683,1.0376604454253364,1.029483796020596,0.9795198123911188,0.10671515822194168,-0.40957193746521814,2.276997918584166,-0.5835817103780867,0.0,0.0,-0.2748706022940965,-1.050634757092112,-0.4901538543235313,1.8616151979083397,-0.10172513234621956,-0.5358295144880566,0.0,FI,0.9510088927110532,-0.07375664441343001,high_income,renewable_leading,high_income_renewable_leading
Finland,0.5167686629436495,FIN,-0.5627217485347341,-0.8153192285842611,1.0310038574792475,-1.8151661273992052,1.8151661777758794,0.1530205650659657,-0.4628781802695977,-0.8084331208296415,-0.5516993621670723,3.039354546820165,3.640068386122242,-0.20875890363216767,0.2049294445822638,1.6717354528107662,0.2624308050840106,0.9203983339005246,0.8945100011341446,1.257606258488228,0.9288884020194662,0.8278941753158614,0.9813510182002945,1.0495725465436552,-1.323438673164339,1.291953442334233,-2.751364081276274,-0.5835817103780867,0.0,0.0,-0.05433992599655095,2.121839814567441,-0.5198119790945026,1.6521083167237538,-0.02929432968307561,-0.5139507946797944,0.0,FI,1.092785517683399,0.23727846764988575,high_income,renewable_leading,high_income_renewable_leading
