gdp,population,fossil_share_energy,low_carbon_share_energy,coal_share_energy,oil_share_energy,carbon_intensity_elec,greenhouse_gas_emissions,electricity_demand_per_capita,renewables_elec_per_capita,solar_share_elec,wind_share_elec,nuclear_share_elec,energy_per_gdp,renewable_share_lag_1,renewable_share_lag_2,renewable_share_lag_3,renewable_share_lag_4,renewable_share_lag_5,fossil_cons_change_pct,paris_agreement,renewable_growth,renewables_share_energy
-0.34176817456110137,-0.3657701095764693,61.197,38.803,6.835,35.751,-1.2506382186641534,-0.2945815728028544,1.0048815972874754,1.56987065533297,0.0,3.656,0.0,-0.04643579734843351,37.967,34.492,35.475,34.872,34.672,-0.4103466290592532,0,0.022019121868991354,38.803
-0.34090658529382456,-0.3656316218822274,60.393,39.607,6.891,36.468,-1.3081934508233142,-0.2955006399760978,0.9644797610612513,1.6114297993587714,0.0,4.423,0.0,-0.07659142730038561,38.803,37.967,34.492,35.475,34.872,-0.39670944330908775,0,0.02072004741901412,39.607
-0.33984236355354497,-0.3655165980768607,63.037,36.963,8.523,35.742,-1.1682823812551741,-0.2935664836861378,0.9445420252766832,1.4775941662515837,0.0,4.709,0.0,-0.10882675586971396,39.607,38.803,37.967,34.492,35.475,1.894320866118927,0,-0.06675587648647963,36.963
-0.3389273352017713,-0.3653565932273423,63.019,36.981,7.462,35.911,-1.2607135984710176,-0.29511655220220506,0.8729834418638867,1.4783800095109685,0.023,4.684,0.0,-0.1337831392782259,36.963,39.607,38.803,37.967,34.492,0.12061773773951176,0,0.00048697345994641594,36.981
-0.3375370190758253,-0.36510460025923747,62.437,37.563,6.586,34.992,-1.3834352386876763,-0.29674892524124935,0.8540226757745137,1.5878651063824636,0.047,5.103,0.0,-0.11194630379577787,36.981,36.963,39.607,38.803,37.967,-0.23962416599629108,0,0.01573781130850982,37.563
-0.33573653478231863,-0.36480171467916866,61.856,38.144,6.611,36.205,-1.4077087185796708,-0.2969546865486919,0.8503715013258715,1.6095130487928884,0.092,5.371,0.0,-0.16809816646493025,37.563,36.981,36.963,39.607,38.803,-0.24244458597114943,1,0.015467348188376695,38.144
-0.3338577056365491,-0.36449445192212815,61.139,38.861,5.396,36.98,-1.5298560921463422,-0.2987242337926979,0.796013645318027,1.6625789503298933,0.139,5.377,0.0,-0.21177183742982658,38.144,37.563,36.981,36.963,39.607,-0.3344619921597496,1,0.018797189597315356,38.861
-0.33194096814021457,-0.36418454065583306,62.968,37.032,5.594,38.162,-1.4560885410550815,-0.2976131227325081,0.7861809251468085,1.5743888461973072,0.183,4.741,0.0,-0.2481665632339067,38.861,38.144,37.563,36.981,36.963,1.3362543870142096,1,-0.047065181029824266,37.032
-0.32988604978893277,-0.36381868557878605,61.959,38.041,6.064,38.477,-1.490317404737525,-0.2980795150293779,0.7508343416409906,1.5924064102838416,0.229,4.688,0.0,-0.3178364669160031,37.032,38.861,38.144,37.563,36.981,-0.5128799939359762,1,0.027246705551955186,38.041
-0.3754755533647433,-0.37505616761198446,91.133,8.867,50.133,41.0,1.7482936524411705,-0.29739364400456936,-0.48878297290306805,-0.33504929860226595,0.0,0.0,0.0,0.3903009123005291,12.494499999999999,12.462,12.1395,11.817,12.1395,-0.22475320878431804,0,0.06715661474480861,8.867
-0.3754755533647433,-0.3750220541784119,90.56,9.44,57.35,32.646,1.6683677343645997,-0.2971878826971268,-0.46469360999839227,-0.31125483484596494,0.0,0.0,0.0,0.5857925823338745,8.867,12.462,12.1395,11.817,12.1395,-0.12097078457348125,0,0.06462163076576055,9.44
-0.3754755533647433,-0.3749786907866193,87.364,12.636,52.199,34.074,1.458203282757359,-0.2978737537219353,-0.5003171004014098,-0.2703912572760479,0.0,0.0,0.0,0.3799024192136493,9.44,8.867,12.1395,11.817,12.1395,-1.288427142589904,0,0.33855932203389827,12.636
-0.3754755533647433,-0.3749225526989909,88.785,11.215,50.393,36.53,1.502631807835097,-0.2978326014604468,-0.4881727236823562,-0.3010429512452074,0.0,0.0,0.0,0.16777316024129577,12.636,9.44,8.867,11.817,12.1395,0.7868142985867193,0,-0.11245647356758459,11.215
-0.3754755533647433,-0.37486129204555874,93.664,6.336,59.219,31.806,1.8671539922724678,-0.29758568789151574,-0.5066165676178769,-0.37372638286813054,0.0,0.0,0.0,0.10226265379395143,11.215,12.636,9.44,8.867,12.1395,2.344054240568686,0,-0.43504235399019164,6.336
-0.3754755533647433,-0.3748162991069044,92.209,7.791,52.686,36.755,1.750385011584407,-0.2981618195523549,-0.5021050274093394,-0.3570646023425969,0.0,0.0,0.0,0.041951393890047,6.336,11.215,12.636,9.44,8.867,-0.49316630683493146,0,0.2296401515151516,7.791
-0.3754755533647433,-0.3747908805547619,87.538,12.462,53.808,31.544,1.4553748052275717,-0.2980246453473932,-0.4195500999964103,-0.27728845944708275,0.0,0.0,0.0,0.21976562567569616,7.791,6.336,11.215,12.636,9.44,-1.9068979767815752,0,0.5995379283788986,12.462
-0.3754755533647433,-0.3747721308537664,86.476,13.524,51.779,32.544,1.3825243665474842,-0.2982578414958281,-0.40447986483303666,-0.2632893007886405,0.0,0.0,0.0,0.09602355794182338,12.462,7.791,6.336,11.215,12.636,-0.3562153812717346,0,0.08521906596051987,13.524
-0.3754755533647433,-0.3747610768959793,86.889,13.111,52.069,32.589,1.4180946142705697,-0.2978737537219353,-0.3316432495870113,-0.26224105657932295,0.0,0.0,0.0,0.05962883213774324,13.524,12.462,7.791,6.336,11.215,0.32434849984936737,0,-0.030538302277432594,13.111
-0.3754755533647433,-0.37475150578618804,85.852,14.148,49.683,33.823,1.2737008363749176,-0.2981206672908664,-0.30525474694111443,-0.24156141446186302,0.0,0.0,0.0,-0.004841825000913219,13.111,13.524,12.462,7.791,6.336,-0.3482815254229836,0,0.07909389062619177,14.148
-0.37544132343928566,-0.37474193864123095,91.314,8.686,51.456,36.836,1.5586228062088447,-0.2980657976088817,-0.286304960506666,-0.3253377442739194,0.0,0.0,0.0,-0.1358628378956019,14.148,13.111,13.524,12.462,7.791,2.692960328585162,0,-0.38606163415323724,8.686
-0.3751001575618197,-0.37473109878449135,92.53,7.47,54.528,34.45,1.7207545666738757,-0.29795605824491234,-0.28228377168706326,-0.3476682010722527,0.0,0.0,0.0,-0.27936204249454694,8.686,14.148,13.111,13.524,12.462,0.6681288251117312,0,-0.13999539488832602,7.47
-0.37509826376787475,-0.37471696415052036,88.54,11.46,49.937,36.199,1.4786154622639922,-0.2978737537219353,-0.3658683711388257,-0.2919046002354708,0.0,0.0,0.0,-0.31159737106387503,7.47,8.686,14.148,13.111,13.524,-1.6035819524658612,0,0.5341365461847392,11.46
-0.37486490266158384,-0.37470096604446906,80.08,19.92,44.419,32.391,0.8827923850422419,-0.2987653860541864,-0.32349283214334723,-0.14157795115876817,0.0,0.0,0.0,-0.23880791945571478,11.46,7.47,8.686,14.148,13.111,-3.477668729513854,0,0.7382198952879582,19.92
-0.37468982761578057,-0.37468795345858047,88.282,11.718,50.891,33.595,1.3828886401687448,-0.2981481021318587,-0.24533635449323185,-0.2717350764414039,0.0,0.0,0.0,-0.285601138346675,19.92,11.46,7.47,8.686,14.148,3.369377649480485,0,-0.4117469879518073,11.718
-0.374719782147747,-0.3746785330124893,90.863,9.137,51.626,34.993,1.4904993534611146,-0.29847732022376683,-0.29979785844356494,-0.3224565002682311,0.0,0.0,0.0,-0.3875063705980995,11.718,19.92,11.46,7.47,8.686,1.3089002034604724,0,-0.22025942993684922,9.137
-0.3745285240354374,-0.3746676931557497,85.551,14.449,44.954,35.594,1.060755048530053,-0.2995061267609796,-0.3438401090566048,-0.2514902313383924,0.164,0.0,0.0,-0.4821326576887083,9.137,11.718,19.92,11.46,7.47,-2.221060552634053,0,0.5813724417204771,14.449
-0.3742842408523715,-0.37465550922021174,87.473,12.527,44.805,38.046,1.1887179433208483,-0.2999862364783456,-0.36391421215533704,-0.29053821186923984,0.186,1.301,0.0,-0.619392766435525,14.449,9.137,11.718,19.92,11.46,1.036408177176033,0,-0.1330195861305281,12.527
-0.3740153168935277,-0.37464491518319337,81.418,18.582,38.324,38.678,0.6863931907466335,-0.30061723782116945,-0.3837680633762809,-0.19529264924141057,0.354,2.124,0.0,-0.601715328187829,12.527,14.449,9.137,11.718,19.92,-2.654156013136924,1,0.4833559511455259,18.582
-0.37380899366778153,-0.3746360775677316,81.849,18.151,33.304,41.853,0.520935826398095,-0.30093273849258134,-0.43669746627842865,-0.19041498267156934,0.355,1.954,0.0,-0.5902769857922608,18.582,12.527,14.449,9.137,11.718,0.3451898752054378,1,-0.02319448929071144,18.151
-0.3737284233467003,-0.37462898844415793,88.183,11.817,37.835,41.404,1.0013784482645898,-0.30009597584231495,-0.44569024284791164,-0.291065732949934,0.357,1.964,0.0,-0.6485085470787892,18.151,18.582,12.527,14.449,9.137,3.247034722396684,1,-0.348961489725084,11.817
-0.3735114958026243,-0.3746229817203245,82.808,17.192,33.028,41.799,0.5299998112094595,-0.30093273849258134,-0.45145016982138153,-0.2049840816316275,0.357,1.783,0.0,-0.6433093005353491,11.817,18.151,18.582,12.527,14.449,-2.321333269074209,1,0.45485317762545474,17.192
-0.3488008021495804,-0.36653811778778755,30.471,69.529,2.988,24.622,-1.8975646850881789,-0.30031545457025366,4.319399643138257,6.247291582533119,0.0,0.0,0.0,2.149725942600636,69.4265,69.324,69.22999999999999,69.136,69.22999999999999,-0.8019886502857433,0,0.011450891934616458,69.529
-0.34763298187856567,-0.366479339120573,33.023,66.977,2.73,27.063,-1.8975646850881789,-0.30031545457025366,4.319399643138257,5.821450462060834,0.0,0.0,0.0,1.9199192453805867,69.529,69.324,69.22999999999999,69.136,69.22999999999999,3.369377649480485,0,-0.036704109076788005,66.977
-0.34694303319856923,-0.3664017512798498,31.569,68.431,2.51,25.674,-1.8975646850881789,-0.30031545457025366,4.319399643138257,6.2510576479803435,0.0,0.0,0.0,2.0301432721015154,66.977,69.529,69.22999999999999,69.136,69.22999999999999,-1.6401613045409644,0,0.021708944861668744,68.431
-0.34695691947456236,-0.36631206276510714,30.02,69.98,2.5,23.385,-1.8975646850881789,-0.30031545457025366,4.319399643138257,6.576090033768138,0.0,0.0,0.0,2.149725942600636,68.431,66.977,69.529,69.136,69.22999999999999,-1.8429166147922171,0,0.022635939851821663,69.98
-0.34662833868704784,-0.36624300724761133,28.558,71.442,2.056,22.203,-1.8975646850881789,-0.30031545457025366,4.319399643138257,6.580311415168342,0.0,0.0,0.0,2.368094297425117,69.98,68.431,66.977,69.529,69.22999999999999,-1.8281742118337367,0,0.020891683338096545,71.442
-0.3459074305929948,-0.3661852594372923,27.189,72.811,1.915,20.746,-1.8975646850881789,-0.30124823916399324,4.237840111477418,6.580311415168342,0.0,0.0,0.0,2.3057033389038373,71.442,69.98,68.431,66.977,69.529,-1.797448772143779,0,0.01916239746927606,72.811
-0.34368814298819556,-0.36610497550930393,28.531,71.469,1.84,21.185,-1.8975646850881789,-0.301632326937886,4.319399643138257,6.580311415168342,0.0,0.0,0.0,1.7784997393990176,72.811,71.442,69.98,68.431,66.977,2.118855641029572,0,-0.018431280987763032,71.469
-0.34115392197318994,-0.366007147189921,27.706,72.294,1.765,20.282,-1.8975646850881789,-0.3014265656304435,4.318300779510019,6.580311415168342,0.0,0.0,0.0,1.7109095343342973,71.469,72.811,71.442,69.98,68.431,-1.031799184069385,0,0.011543466398018731,72.294
-0.33873911550963065,-0.36590573466040915,27.97,72.03,1.86,20.306,-1.8975646850881789,-0.30133054368697026,4.319399643138257,6.580311415168342,0.0,0.008,0.0,1.5975659596873046,72.294,71.469,72.811,71.442,69.98,0.5156532934992414,0,-0.0036517553323927032,72.03
-0.3352091067902864,-0.36580817198491855,30.368,69.632,2.164,21.774,-1.8975646850881789,-0.3014540004714358,4.319399643138257,6.5603378192296775,0.0,0.009,0.0,1.2398577974986307,72.03,72.294,71.469,72.811,71.442,3.369377649480485,0,-0.03329168402054694,69.632
-0.331826514795441,-0.3657186380987102,29.263,70.737,2.205,21.0,-1.8975646850881789,-0.3011247823795277,4.319399643138257,6.580311415168342,0.0,0.008,0.0,1.2336187016465023,69.632,72.03,72.294,71.469,72.811,-1.332521388641202,0,0.015869140624999778,70.737
-0.3277440563460632,-0.3656306822165188,34.054,65.946,2.391,24.494,-1.8975646850881789,-0.30161860951738984,4.319399643138257,6.007672201497946,0.0,0.01,0.0,0.7708857592803396,70.737,69.632,72.03,72.294,71.469,3.369377649480485,0,-0.06772975953178673,65.946
-0.32318040491812366,-0.36553622797105156,33.591,66.409,2.262,23.434,-1.8975646850881789,-0.30148143531242816,4.319399643138257,6.3344190307979975,0.0,0.009,0.0,0.6845782666592348,65.946,70.737,69.632,72.03,72.294,-0.4151508712677504,0,0.007020895884511713,66.409
-0.3198256040305023,-0.36543180216753746,32.713,67.287,2.36,22.604,-1.8975646850881789,-0.30130310884597794,4.319399643138257,6.580311415168342,0.0,0.009,0.0,0.644024143620403,66.409,65.946,70.737,69.632,72.03,-0.9199818745529853,0,0.013221099549759918,67.287
-0.3166505941183089,-0.3653109698800481,31.493,68.507,2.145,22.168,-1.8975646850881789,-0.3010424778565507,4.319399643138257,6.580311415168342,0.0,0.025,0.0,0.5951512261120665,67.287,66.409,65.946,70.737,69.632,-1.3690317969761132,0,0.01813128836179345,68.507
-0.3125285898186415,-0.3651957676571418,27.933,72.067,1.98,18.688,-1.8975646850881789,-0.3004800636162077,4.319399643138257,6.580311415168342,0.0,0.021,0.0,0.6980963076721793,68.507,67.287,66.409,65.946,70.737,-3.477668729513854,0,0.051965492577400685,72.067
-0.30893168482867844,-0.3651053099645617,31.658,68.342,1.982,22.114,-1.8975646850881789,-0.3010424778565507,4.319399643138257,6.580311415168342,0.0,0.025,0.0,0.3133520634576168,72.067,68.507,67.287,66.409,65.946,3.369377649480485,0,-0.051688012543882667,68.342
-0.305640008859619,-0.36500850457240586,30.324,69.676,1.642,20.971,-1.8975646850881789,-0.3007818468671235,4.319399643138257,6.580311415168342,0.0,0.061,0.0,0.31647161138368096,68.342,72.067,68.507,67.287,66.409,-1.5640025311660954,0,0.019519475578707146,69.676
-0.3025892958457844,-0.36490251662421164,35.906,64.094,1.815,24.683,-1.8975646850881789,-0.3014540004714358,4.275769109821512,5.858381832234917,0.0,0.206,0.0,-0.0038019756922250967,69.676,68.342,72.067,68.507,67.287,3.369377649480485,0,-0.080113668982146,64.094
-0.2969587275292934,-0.36479500221484523,35.178,64.822,2.022,23.343,-1.8975646850881789,-0.30130310884597794,4.319399643138257,6.020041483167893,0.0,0.227,0.0,-0.1005079614002099,64.094,69.676,68.342,72.067,68.507,-0.6839954260185013,0,0.011358317471214185,64.822
-0.2920895548354569,-0.3646704786667031,29.945,70.055,1.505,20.612,-1.8975646850881789,-0.30043891135471923,4.319399643138257,6.580311415168342,0.0,0.364,0.0,0.04299124319873512,64.822,64.094,69.676,68.342,72.067,-3.477668729513854,0,0.08072876492548842,70.055
-0.2871300181341552,-0.36452223351546187,32.939,67.061,1.41,23.054,-1.8975646850881789,-0.30087786881059664,4.319399643138257,6.566740130489959,0.0,0.528,0.0,-0.20137334434294651,70.055,64.822,64.094,69.676,68.342,3.369377649480485,0,-0.042737848833059755,67.061
-0.28140077306372163,-0.36432993509127487,31.008,68.992,1.431,21.878,-1.8975646850881789,-0.300178280365292,4.319399643138257,6.580311415168342,0.0,0.654,0.0,-0.16705831715624214,67.061,70.055,64.822,64.094,69.676,-2.2275763193711167,0,0.028794679470929507,68.992
-0.27793220537512053,-0.36409572440461735,29.596,70.404,1.454,20.338,-1.8975646850881789,-0.30019199778578814,4.319399643138257,6.580311415168342,0.0,0.645,0.0,-0.19929364572557048,68.992,67.061,70.055,64.822,64.094,-1.7008090150589021,0,0.020466141001855176,70.404
-0.27646852183941734,-0.3638556893765003,31.338,68.662,1.259,21.944,-1.853943904623796,-0.298491037644263,4.313307671636486,6.580311415168342,0.0,0.741,0.0,-0.3490319461766433,70.404,68.992,67.061,70.055,64.822,2.5012900623139993,0,-0.0247429123345263,68.662
-0.27260446781506403,-0.3636156107352069,34.096,65.904,1.775,23.997,-1.8377230145476664,-0.2982715589163243,4.319399643138257,6.102583848720058,0.0,0.707,0.0,-0.446777781193316,68.662,70.404,68.992,67.061,70.055,3.369377649480485,0,-0.040167778392706466,65.904
-0.2681708886032089,-0.3633625829453723,33.032,66.968,1.949,23.029,-1.8571066567707404,-0.2988888428386519,4.212159137794865,6.234902450843125,0.0,1.024,0.0,-0.4862920549234603,65.904,68.662,70.404,68.992,67.061,-1.1239788922758385,0,0.016144695314396884,66.968
-0.2650972042051358,-0.3631029140582302,29.619,70.381,1.696,20.661,-1.883690059978728,-0.2990671693051022,4.319399643138257,6.580311415168342,0.0,1.053,0.0,-0.3750281788938434,66.968,65.904,68.662,70.404,68.992,-3.477668729513854,0,0.0509646398279775,70.381
-0.2639167849277414,-0.36285864458717315,31.852,68.148,1.723,22.433,-1.8759888870680792,-0.2993140828740332,4.3041271429677925,6.522944732150946,0.0,1.412,0.0,-0.4842123563060843,70.381,66.968,65.904,68.662,70.404,3.1667083053550873,0,-0.03172731276907126,68.148
-0.2615134548786825,-0.36263162214494465,30.864,69.136,1.822,21.049,-1.876070312936361,-0.2989574299411328,4.121456867241651,6.580311415168342,0.0,1.576,0.0,-0.46445521944101203,68.148,70.381,66.968,65.904,68.662,-1.1164298662688006,0,0.014497857604038211,69.136
-0.2592893869807779,-0.36242374192229876,31.112,68.888,1.611,21.137,-1.8773302711087207,-0.2989162776796443,4.196399160709125,6.580311415168342,0.0,1.762,0.0,-0.4717341646018282,69.136,68.148,70.381,66.968,65.904,0.45554280567837996,1,-0.0035871326081924337,68.888
-0.25786877015171267,-0.36224043177727366,29.742,70.258,1.629,20.171,-1.8796230521366548,-0.2987928208951787,4.285580529462177,6.580311415168342,0.0,1.425,0.0,-0.46653491805838804,68.888,69.136,68.148,70.381,66.968,-1.6403439506770912,1,0.019887353385204865,70.258
-0.2548287542323963,-0.3620786467171934,29.919,70.081,1.696,19.961,-1.880141606350449,-0.29880653831567494,4.3049034045709655,6.580311415168342,0.0,1.922,0.0,-0.49357100008427623,70.258,68.888,69.136,68.148,70.381,0.3716556937658717,1,-0.002519286059950332,70.081
-0.25378073585341426,-0.36194017488228836,30.676,69.324,1.681,20.893,-1.879644479996729,-0.2988888428386519,4.319399643138257,6.580311415168342,0.0,2.652,0.0,-0.5237266300362283,70.081,70.258,68.888,69.136,68.148,1.1505421274180974,1,-0.01080178650418806,69.324
-0.3187040094953393,0.0020682052979414524,81.841,18.159,7.053,41.031,-0.06044058756166496,-0.2450685435219271,-1.1185446873642901,-0.4206893549540532,0.0,0.0,1.349,-0.7732904641213499,12.654499999999999,12.676,12.7875,12.899,13.116499999999998,0.12782966965525586,0,-0.00025402647328182093,17.653
-0.3147358791428807,0.01593310366771538,83.429,16.571,7.549,41.72,-0.06044058756166496,-0.2450685435219271,-1.1185446873642901,-0.42349745299545977,0.0,0.0,1.626,-0.776410012047414,17.653,12.676,12.7875,12.899,13.116499999999998,0.9131315943407403,0,-0.09788704469495257,15.925
-0.3108407219013788,0.030335665275508156,81.0,19.0,7.64,40.75,-0.06044058756166496,-0.2450685435219271,-1.1185446873642901,-0.4144455719360637,0.0,0.0,0.839,-0.7150589028348217,15.925,17.653,12.7875,12.899,13.116499999999998,-1.0397955761196718,0,0.17211930926216645,18.666
-0.3063052326854168,0.04507193904937941,81.38,18.62,7.521,41.315,-0.06044058756166496,-0.2450685435219271,-1.1185446873642901,-0.4139234892170262,0.0,0.0,0.478,-0.7171386014521977,18.666,15.925,17.653,12.899,13.116499999999998,0.3209458928314755,0,-0.013232615450551766,18.419
-0.302726669547893,0.05975194389609325,82.235,17.765,7.768,41.752,-0.06044058756166496,-0.2450685435219271,-1.1185446873642901,-0.41467887765113365,0.0,0.0,0.279,-0.7036205604392535,18.419,18.666,15.925,17.653,13.116499999999998,0.5550050235308162,0,-0.04175036646940666,17.65
-0.29913136030836973,0.07459501444433826,83.073,16.927,7.876,41.769,-0.06044058756166496,-0.2450685435219271,-1.1185446873642901,-0.4168999045517058,0.0,0.0,0.913,-0.7046604097479416,17.65,18.419,18.666,15.925,17.653,0.5422871968811789,0,-0.06305949008498579,16.537
-0.29306844567648993,0.08961976955558085,82.93,17.07,7.358,41.497,-0.06044058756166496,-0.2450685435219271,-1.1185446873642901,-0.41544759007129983,0.0,0.0,0.836,-0.7192183000695738,16.537,17.65,18.419,18.666,15.925,0.06282330568841578,0,0.009917155469553185,16.701
-0.28844464744563497,0.1021946377469898,82.194,17.806,7.193,43.176,-0.06044058756166496,-0.2450685435219271,-1.1185446873642901,-0.4128363607218637,0.0,0.0,1.031,-0.7212979986869498,16.701,16.537,17.65,18.419,18.666,-0.22511930825395393,0,0.038560565235614463,17.345
-0.28528375343050094,0.1147689032835983,82.459,17.541,6.824,42.529,-0.06044058756166496,-0.2450685435219271,-1.1185446873642901,-0.4096483931187408,0.0,0.0,0.713,-0.6453889991527251,17.345,16.701,16.537,17.65,18.419,0.26188565365849237,0,-0.0063418852695300565,17.235
-0.28033573953179386,0.12943289020008977,83.224,16.776,6.547,44.06,-0.06044058756166496,-0.2450685435219271,-1.1185446873642901,-0.4118631659034078,0.0,0.0,1.015,-0.6641062867091092,17.235,17.345,16.701,16.537,17.65,0.5055387162154459,0,-0.05146504206556424,16.348
-0.2745278573641041,0.14478609217757535,83.262,16.738,6.258,45.285,-0.06044058756166496,-0.2450685435219271,-1.1185446873642901,-0.41068902362173904,0.0,0.0,0.818,-0.6672258346351734,16.348,17.235,17.345,16.701,16.537,0.15049025467751947,0,0.0018350868607781567,16.378
-0.27043165876122977,0.1611106468186849,83.025,16.975,5.956,44.714,-0.06044058756166496,-0.2450685435219271,-1.1185446873642901,-0.4080201476387425,0.0,0.0,0.484,-0.6381100539919091,16.378,16.348,17.235,17.345,16.701,0.017537931588777582,0,0.02350714372939322,16.763
-0.26733863052788304,0.1773484508872039,86.799,13.201,5.759,47.67,-0.06044058756166496,-0.2450685435219271,-1.1185446873642901,-0.4216625497725091,0.0,0.0,0.721,-0.7067401083653176,16.763,16.378,16.348,17.235,17.345,1.9617937296062529,0,-0.23050766569229864,12.899
-0.26262017275204164,0.19378601916273389,84.047,15.953,5.371,45.927,-0.06044058756166496,-0.2450685435219271,-1.1185446873642901,-0.4120921209291524,0.0,0.0,0.592,-0.6734649304873014,12.899,16.763,16.378,16.348,17.235,-1.1440816393845512,0,0.21769129389875208,15.707
-0.2565871413304335,0.21051108549675027,86.529,13.471,5.148,45.599,-0.06044058756166496,-0.2450685435219271,-1.1185446873642901,-0.41809036191834453,0.0,0.0,0.122,-0.6807438756481173,15.707,12.899,16.763,16.378,16.348,1.3207839874396363,0,-0.1454128732412301,13.423
-0.2510759110250333,0.22904849340907596,88.101,11.899,4.876,46.115,0.12098481811412863,-0.25991765120903165,-1.1392370548318291,-0.42687385982998527,0.0,0.0,0.572,-0.7057002590566295,13.423,15.707,12.899,16.763,16.378,0.8633743173766667,0,-0.15488340907397757,11.344
-0.24593258469458518,0.24826924842775985,87.397,12.603,4.944,44.173,0.05147284003359344,-0.2576679942476597,-1.1343658211279601,-0.42480701048237884,0.0,0.0,2.746,-0.7223378479956376,11.344,13.423,15.707,12.899,16.763,-0.18953185801259376,0,0.0062588152327220925,11.415
-0.23832761848069225,0.2643072882892679,86.778,13.222,5.339,41.469,-0.026031729854598635,-0.25711929742781287,-1.1319072567972333,-0.4199290719944548,0.0,0.0,2.376,-0.7410551355520217,11.415,11.344,13.423,15.707,12.899,-0.15297516392728033,0,0.06780551905387666,12.189
-0.22725847289190781,0.27863569163793217,85.72,14.28,6.291,33.797,-0.12565842248334091,-0.25570640311670734,-1.1257186840955051,-0.4113005673900283,0.0,0.0,2.205,-0.7296167931564538,12.189,11.415,11.344,13.423,15.707,-0.35863675712405557,0,0.09393715645253908,13.334
-0.2136383532279042,0.2935908559790601,86.252,13.748,6.304,30.712,-0.04221833535460973,-0.25105619756850556,-1.1230638035347256,-0.41433789237526225,0.0,0.0,2.245,-0.7057002590566295,13.334,12.189,11.415,11.344,13.423,0.3819227695660308,0,-0.04934753262336877,12.676
-0.19973289111897244,0.3083538051575195,85.324,14.676,6.745,28.136,-0.1284140452888762,-0.24821669152579823,-1.1145482027682676,-0.40747060119333894,0.0,0.0,2.549,-0.7514536286389019,12.676,13.334,12.189,11.415,11.344,-0.30096193513096736,0,0.07273587882612809,13.598
-0.1870411085509631,0.32301531801746175,86.351,13.649,6.782,30.666,-0.12304850912630957,-0.24503424997068668,-1.1108715555202004,-0.40674621142067435,0.0,0.0,2.562,-0.7670513682692219,13.598,12.676,13.334,12.189,11.415,0.6165981898839792,0,-0.07096631857626134,12.633
-0.17761623534852977,0.33829794594594775,86.766,13.234,8.728,31.379,-0.06433617252314498,-0.24528116353961776,-1.1175201757632711,-0.4123730123087179,0.0,0.0,2.402,-0.7524934779475899,12.633,13.598,12.676,13.334,12.189,0.32555905613347125,0,-0.021214280060159796,12.365
-0.1697851271755029,0.3541867177289875,88.799,11.201,9.571,31.691,-0.05401651511143563,-0.2469409714196544,-1.1236997451479611,-0.41465440502367873,0.0,0.0,1.871,-0.7857686558256061,12.365,12.633,13.598,12.676,13.334,1.0752390807870744,0,-0.14654266073594824,10.553
-0.16186656816732542,0.37080444807117713,88.188,11.812,7.768,33.374,-0.05772353490426298,-0.24510283707316757,-1.1225238241055313,-0.41553406002164045,0.0,0.01,2.747,-0.8096851899254303,10.553,12.365,12.633,13.598,12.676,-0.14484777672175483,0,0.03164976783852924,10.887
-0.15319969497905256,0.3879771917659037,87.911,12.089,7.269,32.923,-0.18014518507988364,-0.24979419488285784,-1.1267531871825054,-0.4112592358414378,0.011,0.011,2.708,-0.8429603678034464,10.887,10.553,12.365,12.633,13.598,0.0056806133490609305,0,0.026453568476164202,11.175
-0.14198620819641353,0.40442427564354594,87.179,12.821,6.272,33.168,-0.12159998578529733,-0.24784632117240166,-1.1286689173737579,-0.4165170438910783,0.032,0.021,4.049,-0.8887137373857187,11.175,10.887,10.553,12.365,12.633,-0.2030472974473297,0,0.021118568232662005,11.411
-0.13253300114605424,0.418710049094747,94.644,5.356,6.846,34.591,-0.17138976145358686,-0.24742108113702035,-1.12687198704879,-0.41531815706387176,0.071,0.01,5.372,-0.9854197230937033,11.411,11.175,10.887,10.553,12.365,3.369377649480485,0,-0.6215931995442994,4.318
-0.12125208462971325,0.4311267045417021,86.994,13.006,4.963,34.694,-0.15205754609469072,-0.2427571581683224,-1.121209559411051,-0.41244697402724817,0.133,0.381,4.195,-0.9479851479809351,4.318,11.411,11.175,10.887,10.553,-3.121390155216311,0,1.668596572487263,11.523
-0.10902418300351711,0.4426805486264609,86.939,13.061,7.088,34.761,-0.1668213416857787,-0.2414540032211862,-1.119569198965309,-0.4108918745115317,0.222,0.741,4.244,-0.960463339685191,11.523,4.318,11.411,11.175,10.887,0.10666329098729632,0,-0.0023431398073417986,11.496
-0.09506344484155889,0.4534556358343488,87.462,12.538,6.651,36.031,-0.17107262912448942,-0.23871051912195212,-1.1159406426058114,-0.4082398574496708,0.337,0.7,3.839,-0.960463339685191,11.496,11.523,4.318,11.411,11.175,0.3742532078575662,1,-0.027922755741127347,11.175
-0.08081589837089641,0.46358797583822425,79.434,20.566,11.457,60.651,-0.06315764021906695,-0.22847732343180896,-1.1069129507336681,-0.41149961142666136,0.553,1.082,4.426,-1.165968758561202,11.175,11.496,11.523,4.318,11.411,-3.477668729513854,1,0.6161073825503354,18.06
-0.06492651025001793,0.4749067845508092,88.205,11.795,8.833,36.078,0.0719921588405973,-0.21816182321868874,-1.100955609564653,-0.41613581473894773,0.706,1.611,6.221,-0.924068613881111,18.06,11.175,11.496,11.523,4.318,3.369377649480485,1,-0.46888150609080836,9.592
